x,y
126.0,1047.0
126.0,1041.0
126.0,1035.0
126.0,909.0
126.0,903.0
126.0,897.0
126.0,891.0
126.0,885.0
126.0,879.0
126.0,747.0
126.0,741.0
126.0,735.0
126.0,729.0
126.0,723.0
126.0,717.0
126.0,711.0
126.0,705.0
126.0,699.0
126.0,693.0
126.0,687.0
126.0,681.0
126.0,675.0
126.0,669.0
126.0,663.0
126.0,657.0
126.0,651.0
126.0,645.0
126.0,639.0
126.0,633.0
126.0,627.0
126.0,621.0
129.0,1194.0
129.0,1188.0
129.0,1182.0
129.0,1176.0
129.0,1170.0
129.0,1164.0
129.0,1158.0
129.0,1152.0
129.0,1146.0
129.0,1140.0
129.0,1086.0
129.0,1080.0
129.0,1074.0
129.0,1062.0
129.0,1056.0
129.0,1050.0
129.0,1044.0
129.0,1038.0
129.0,1032.0
129.0,744.0
129.0,738.0
129.0,732.0
129.0,726.0
129.0,720.0
129.0,714.0
129.0,708.0
129.0,702.0
129.0,696.0
129.0,690.0
129.0,684.0
129.0,678.0
129.0,672.0
129.0,666.0
129.0,660.0
129.0,654.0
129.0,648.0
129.0,642.0
129.0,636.0
129.0,630.0
129.0,624.0
129.0,300.0
129.0,294.0
129.0,288.0
129.0,282.0
132.0,1521.0
132.0,1515.0
132.0,1509.0
132.0,1179.0
132.0,1173.0
132.0,1167.0
132.0,1161.0
132.0,1155.0
132.0,1149.0
132.0,1143.0
132.0,1137.0
132.0,1131.0
132.0,1125.0
132.0,1119.0
132.0,1113.0
132.0,1083.0
132.0,1077.0
132.0,1071.0
132.0,1065.0
132.0,1047.0
132.0,1041.0
132.0,1035.0
132.0,1029.0
132.0,909.0
132.0,903.0
132.0,897.0
132.0,891.0
132.0,885.0
132.0,879.0
132.0,747.0
132.0,741.0
132.0,735.0
132.0,729.0
132.0,723.0
132.0,717.0
132.0,711.0
132.0,705.0
132.0,699.0
132.0,693.0
132.0,687.0
132.0,681.0
132.0,675.0
132.0,669.0
132.0,657.0
132.0,651.0
132.0,645.0
132.0,639.0
132.0,633.0
132.0,627.0
132.0,621.0
135.0,1188.0
135.0,1182.0
135.0,1176.0
135.0,1170.0
135.0,1164.0
135.0,1158.0
135.0,1152.0
135.0,1146.0
135.0,1140.0
135.0,1134.0
135.0,1080.0
135.0,1068.0
135.0,1062.0
135.0,1056.0
135.0,1050.0
135.0,1044.0
135.0,1038.0
135.0,1032.0
135.0,1026.0
135.0,744.0
135.0,738.0
135.0,732.0
135.0,726.0
135.0,720.0
135.0,714.0
135.0,708.0
135.0,702.0
135.0,696.0
135.0,690.0
135.0,684.0
135.0,678.0
135.0,672.0
135.0,666.0
135.0,660.0
135.0,654.0
135.0,648.0
135.0,642.0
135.0,636.0
135.0,630.0
138.0,1521.0
138.0,1515.0
138.0,1509.0
138.0,1179.0
138.0,1173.0
138.0,1167.0
138.0,1161.0
138.0,1155.0
138.0,1149.0
138.0,1143.0
138.0,1137.0
138.0,1131.0
138.0,1125.0
138.0,1119.0
138.0,1113.0
138.0,1077.0
138.0,1071.0
138.0,1065.0
138.0,1053.0
138.0,1041.0
138.0,1035.0
138.0,1029.0
138.0,1023.0
138.0,909.0
138.0,903.0
138.0,897.0
138.0,891.0
138.0,885.0
138.0,879.0
138.0,747.0
138.0,741.0
138.0,735.0
138.0,729.0
138.0,723.0
138.0,717.0
138.0,711.0
138.0,705.0
138.0,699.0
138.0,693.0
138.0,687.0
138.0,681.0
138.0,669.0
138.0,663.0
138.0,657.0
138.0,651.0
138.0,645.0
138.0,639.0
138.0,633.0
138.0,627.0
138.0,621.0
141.0,1146.0
141.0,1140.0
141.0,1134.0
141.0,1128.0
141.0,1122.0
141.0,1116.0
141.0,1110.0
141.0,1074.0
141.0,1068.0
141.0,1062.0
141.0,1056.0
141.0,1050.0
141.0,1044.0
141.0,1038.0
141.0,1032.0
141.0,1026.0
141.0,744.0
141.0,738.0
141.0,732.0
141.0,726.0
141.0,720.0
141.0,714.0
141.0,708.0
141.0,702.0
141.0,696.0
141.0,690.0
141.0,684.0
141.0,678.0
141.0,672.0
141.0,666.0
141.0,660.0
141.0,654.0
141.0,648.0
141.0,642.0
141.0,636.0
141.0,630.0
141.0,36.0
141.0,30.0
141.0,24.0
144.0,1521.0
144.0,1515.0
144.0,1509.0
144.0,1179.0
144.0,1173.0
144.0,1167.0
144.0,1161.0
144.0,1155.0
144.0,1149.0
144.0,1143.0
144.0,1137.0
144.0,1131.0
144.0,1125.0
144.0,1119.0
144.0,1113.0
144.0,1077.0
144.0,1071.0
144.0,1065.0
144.0,1059.0
144.0,1053.0
144.0,1041.0
144.0,1035.0
144.0,1029.0
144.0,1023.0
144.0,1017.0
144.0,909.0
144.0,903.0
144.0,897.0
144.0,891.0
144.0,885.0
144.0,879.0
144.0,831.0
144.0,825.0
144.0,747.0
144.0,741.0
144.0,735.0
144.0,729.0
144.0,723.0
144.0,717.0
144.0,711.0
144.0,705.0
144.0,699.0
144.0,693.0
144.0,687.0
144.0,681.0
144.0,675.0
144.0,669.0
144.0,657.0
144.0,651.0
144.0,639.0
144.0,633.0
144.0,627.0
144.0,621.0
147.0,1146.0
147.0,1140.0
147.0,1134.0
147.0,1128.0
147.0,1122.0
147.0,1116.0
147.0,1110.0
147.0,1074.0
147.0,1068.0
147.0,1062.0
147.0,1056.0
147.0,1050.0
147.0,1044.0
147.0,1038.0
147.0,1032.0
147.0,1026.0
147.0,744.0
147.0,738.0
147.0,732.0
147.0,726.0
147.0,720.0
147.0,714.0
147.0,708.0
147.0,702.0
147.0,696.0
147.0,690.0
147.0,684.0
147.0,678.0
147.0,666.0
147.0,660.0
147.0,654.0
147.0,648.0
147.0,642.0
147.0,636.0
147.0,630.0
147.0,36.0
147.0,30.0
147.0,24.0
150.0,1539.0
150.0,1533.0
150.0,1527.0
150.0,1521.0
150.0,1515.0
150.0,1509.0
150.0,1179.0
150.0,1173.0
150.0,1167.0
150.0,1161.0
150.0,1155.0
150.0,1149.0
150.0,1143.0
150.0,1137.0
150.0,1131.0
150.0,1125.0
150.0,1119.0
150.0,1113.0
150.0,1071.0
150.0,1065.0
150.0,1053.0
150.0,1047.0
150.0,1041.0
150.0,1035.0
150.0,1029.0
150.0,1023.0
150.0,1017.0
150.0,909.0
150.0,903.0
150.0,897.0
150.0,891.0
150.0,885.0
150.0,879.0
150.0,837.0
150.0,831.0
150.0,825.0
150.0,747.0
150.0,741.0
150.0,735.0
150.0,729.0
150.0,723.0
150.0,717.0
150.0,711.0
150.0,705.0
150.0,699.0
150.0,693.0
150.0,687.0
150.0,681.0
150.0,675.0
150.0,669.0
150.0,663.0
150.0,657.0
150.0,651.0
150.0,645.0
150.0,639.0
150.0,633.0
150.0,627.0
150.0,621.0
153.0,1122.0
153.0,1116.0
153.0,1110.0
153.0,1056.0
153.0,1050.0
153.0,1044.0
153.0,1038.0
153.0,1032.0
153.0,1026.0
153.0,744.0
153.0,738.0
153.0,732.0
153.0,726.0
153.0,720.0
153.0,714.0
153.0,708.0
153.0,702.0
153.0,696.0
153.0,690.0
153.0,684.0
153.0,678.0
153.0,672.0
153.0,666.0
153.0,660.0
153.0,654.0
153.0,648.0
153.0,642.0
153.0,636.0
153.0,630.0
153.0,30.0
156.0,1539.0
156.0,1533.0
156.0,1527.0
156.0,1521.0
156.0,1515.0
156.0,1509.0
156.0,1191.0
156.0,1185.0
156.0,1179.0
156.0,1173.0
156.0,1167.0
156.0,1161.0
156.0,1155.0
156.0,1149.0
156.0,1143.0
156.0,1137.0
156.0,1131.0
156.0,1125.0
156.0,1119.0
156.0,1113.0
156.0,1107.0
156.0,1101.0
156.0,1071.0
156.0,1065.0
156.0,1053.0
156.0,1047.0
156.0,1041.0
156.0,1035.0
156.0,1029.0
156.0,1023.0
156.0,1017.0
156.0,987.0
156.0,909.0
156.0,903.0
156.0,897.0
156.0,891.0
156.0,885.0
156.0,879.0
156.0,837.0
156.0,831.0
156.0,825.0
156.0,735.0
156.0,729.0
156.0,723.0
156.0,717.0
156.0,711.0
156.0,705.0
156.0,699.0
156.0,693.0
156.0,687.0
156.0,681.0
156.0,675.0
156.0,669.0
156.0,663.0
156.0,651.0
156.0,645.0
156.0,639.0
156.0,633.0
156.0,627.0
156.0,621.0
159.0,1110.0
159.0,1104.0
159.0,1062.0
159.0,1050.0
159.0,1044.0
159.0,1038.0
159.0,1032.0
159.0,732.0
159.0,726.0
159.0,720.0
159.0,714.0
159.0,708.0
159.0,702.0
159.0,696.0
159.0,690.0
159.0,684.0
159.0,678.0
159.0,672.0
159.0,666.0
159.0,660.0
159.0,654.0
159.0,648.0
159.0,642.0
159.0,636.0
159.0,630.0
162.0,1551.0
162.0,1539.0
162.0,1533.0
162.0,1527.0
162.0,1197.0
162.0,1191.0
162.0,1185.0
162.0,1161.0
162.0,1155.0
162.0,1149.0
162.0,1143.0
162.0,1137.0
162.0,1131.0
162.0,1125.0
162.0,1119.0
162.0,1113.0
162.0,1107.0
162.0,1101.0
162.0,1095.0
162.0,1071.0
162.0,1065.0
162.0,1059.0
162.0,1053.0
162.0,1041.0
162.0,1035.0
162.0,1029.0
162.0,1023.0
162.0,1017.0
162.0,993.0
162.0,987.0
162.0,909.0
162.0,903.0
162.0,897.0
162.0,891.0
162.0,885.0
162.0,879.0
162.0,729.0
162.0,723.0
162.0,717.0
162.0,711.0
162.0,705.0
162.0,699.0
162.0,693.0
162.0,687.0
162.0,681.0
162.0,675.0
162.0,669.0
162.0,663.0
162.0,657.0
162.0,645.0
162.0,639.0
162.0,633.0
162.0,627.0
162.0,621.0
165.0,1110.0
165.0,1104.0
165.0,1068.0
165.0,1062.0
165.0,1056.0
165.0,1050.0
165.0,1044.0
165.0,1038.0
165.0,1032.0
165.0,1026.0
165.0,726.0
165.0,720.0
165.0,714.0
165.0,708.0
165.0,702.0
165.0,696.0
165.0,690.0
165.0,684.0
165.0,678.0
165.0,672.0
165.0,666.0
165.0,660.0
165.0,654.0
165.0,648.0
165.0,642.0
165.0,636.0
165.0,630.0
165.0,624.0
168.0,1551.0
168.0,1545.0
168.0,1539.0
168.0,1533.0
168.0,1527.0
168.0,1197.0
168.0,1191.0
168.0,1185.0
168.0,1161.0
168.0,1155.0
168.0,1149.0
168.0,1143.0
168.0,1137.0
168.0,1131.0
168.0,1125.0
168.0,1119.0
168.0,1113.0
168.0,1107.0
168.0,1101.0
168.0,1095.0
168.0,1071.0
168.0,1065.0
168.0,1059.0
168.0,1053.0
168.0,1047.0
168.0,1041.0
168.0,1035.0
168.0,1029.0
168.0,1023.0
168.0,1017.0
168.0,999.0
168.0,993.0
168.0,987.0
168.0,909.0
168.0,903.0
168.0,897.0
168.0,891.0
168.0,885.0
168.0,879.0
168.0,705.0
168.0,699.0
168.0,693.0
168.0,687.0
168.0,681.0
168.0,675.0
168.0,669.0
168.0,663.0
168.0,657.0
168.0,651.0
168.0,645.0
168.0,639.0
168.0,633.0
168.0,627.0
168.0,621.0
168.0,75.0
168.0,69.0
171.0,1068.0
171.0,1062.0
171.0,1050.0
171.0,1044.0
171.0,1038.0
171.0,1032.0
171.0,1026.0
171.0,720.0
171.0,714.0
171.0,708.0
171.0,702.0
171.0,696.0
171.0,690.0
171.0,684.0
171.0,678.0
171.0,672.0
171.0,666.0
171.0,660.0
171.0,654.0
171.0,648.0
171.0,642.0
171.0,636.0
171.0,630.0
174.0,1551.0
174.0,1545.0
174.0,1539.0
174.0,1533.0
174.0,1527.0
174.0,1209.0
174.0,1203.0
174.0,1197.0
174.0,1191.0
174.0,1185.0
174.0,1143.0
174.0,1137.0
174.0,1131.0
174.0,1125.0
174.0,1107.0
174.0,1101.0
174.0,1095.0
174.0,1071.0
174.0,1065.0
174.0,1059.0
174.0,1053.0
174.0,1047.0
174.0,1041.0
174.0,1035.0
174.0,1029.0
174.0,1023.0
174.0,1017.0
174.0,993.0
174.0,987.0
174.0,939.0
174.0,927.0
174.0,921.0
174.0,915.0
174.0,909.0
174.0,903.0
174.0,897.0
174.0,891.0
174.0,885.0
174.0,879.0
174.0,717.0
174.0,711.0
174.0,705.0
174.0,699.0
174.0,693.0
174.0,687.0
174.0,675.0
174.0,669.0
174.0,663.0
174.0,651.0
174.0,645.0
174.0,639.0
174.0,633.0
174.0,627.0
177.0,1068.0
177.0,1062.0
177.0,1056.0
177.0,1050.0
177.0,1044.0
177.0,1038.0
177.0,1026.0
177.0,750.0
177.0,702.0
177.0,696.0
177.0,690.0
177.0,684.0
177.0,678.0
177.0,672.0
177.0,666.0
177.0,660.0
177.0,654.0
177.0,648.0
177.0,642.0
177.0,636.0
177.0,120.0
180.0,1551.0
180.0,1545.0
180.0,1539.0
180.0,1533.0
180.0,1527.0
180.0,1209.0
180.0,1203.0
180.0,1197.0
180.0,1191.0
180.0,1185.0
180.0,1143.0
180.0,1137.0
180.0,1131.0
180.0,1107.0
180.0,1101.0
180.0,1095.0
180.0,1071.0
180.0,1065.0
180.0,1059.0
180.0,1053.0
180.0,1047.0
180.0,1041.0
180.0,1035.0
180.0,1029.0
180.0,1023.0
180.0,1017.0
180.0,927.0
180.0,921.0
180.0,915.0
180.0,909.0
180.0,903.0
180.0,897.0
180.0,891.0
180.0,885.0
180.0,879.0
180.0,711.0
180.0,705.0
180.0,663.0
180.0,651.0
180.0,645.0
180.0,639.0
180.0,633.0
183.0,1068.0
183.0,1062.0
183.0,1056.0
183.0,1050.0
183.0,1044.0
183.0,1038.0
183.0,1032.0
183.0,750.0
183.0,696.0
183.0,690.0
183.0,684.0
183.0,678.0
183.0,672.0
183.0,666.0
183.0,660.0
183.0,654.0
183.0,648.0
183.0,642.0
183.0,120.0
186.0,1551.0
186.0,1545.0
186.0,1209.0
186.0,1203.0
186.0,1197.0
186.0,1191.0
186.0,1185.0
186.0,1143.0
186.0,1137.0
186.0,1131.0
186.0,1107.0
186.0,1101.0
186.0,1095.0
186.0,1071.0
186.0,1065.0
186.0,1059.0
186.0,1053.0
186.0,1047.0
186.0,1041.0
186.0,1035.0
186.0,1029.0
186.0,1023.0
186.0,1017.0
186.0,927.0
186.0,915.0
186.0,909.0
186.0,903.0
186.0,897.0
186.0,891.0
186.0,885.0
186.0,879.0
186.0,849.0
186.0,843.0
186.0,711.0
186.0,705.0
186.0,699.0
186.0,693.0
186.0,651.0
186.0,645.0
189.0,1068.0
189.0,1062.0
189.0,1056.0
189.0,1050.0
189.0,1044.0
189.0,1038.0
189.0,1032.0
189.0,1026.0
189.0,684.0
189.0,678.0
189.0,672.0
189.0,666.0
189.0,660.0
189.0,654.0
192.0,1551.0
192.0,1545.0
192.0,1209.0
192.0,1203.0
192.0,1197.0
192.0,1191.0
192.0,1185.0
192.0,1143.0
192.0,1137.0
192.0,1131.0
192.0,1107.0
192.0,1101.0
192.0,1095.0
192.0,1071.0
192.0,1065.0
192.0,1059.0
192.0,1053.0
192.0,1041.0
192.0,1029.0
192.0,1023.0
192.0,1017.0
192.0,927.0
192.0,915.0
192.0,909.0
192.0,903.0
192.0,897.0
192.0,855.0
192.0,849.0
192.0,843.0
192.0,711.0
192.0,705.0
192.0,699.0
192.0,693.0
192.0,687.0
192.0,681.0
192.0,675.0
192.0,669.0
192.0,663.0
192.0,657.0
192.0,645.0
192.0,519.0
195.0,1068.0
195.0,1062.0
195.0,1056.0
195.0,1050.0
195.0,1044.0
195.0,1038.0
195.0,1032.0
195.0,1026.0
195.0,1020.0
195.0,732.0
198.0,1551.0
198.0,1545.0
198.0,1209.0
198.0,1203.0
198.0,1197.0
198.0,1191.0
198.0,1185.0
198.0,1107.0
198.0,1101.0
198.0,1095.0
198.0,1071.0
198.0,1065.0
198.0,1059.0
198.0,1053.0
198.0,1047.0
198.0,1041.0
198.0,1035.0
198.0,1029.0
198.0,1023.0
198.0,1017.0
198.0,909.0
198.0,903.0
198.0,897.0
198.0,855.0
198.0,849.0
198.0,843.0
198.0,705.0
198.0,699.0
198.0,693.0
198.0,687.0
198.0,681.0
198.0,675.0
198.0,669.0
198.0,663.0
198.0,525.0
198.0,519.0
201.0,1068.0
201.0,1062.0
201.0,1056.0
201.0,1050.0
201.0,1044.0
201.0,1038.0
201.0,1032.0
201.0,1026.0
201.0,1020.0
201.0,732.0
204.0,1551.0
204.0,1545.0
204.0,1215.0
204.0,1209.0
204.0,1203.0
204.0,1197.0
204.0,1191.0
204.0,1185.0
204.0,1125.0
204.0,1119.0
204.0,1113.0
204.0,1107.0
204.0,1101.0
204.0,1095.0
204.0,1059.0
204.0,1053.0
204.0,1047.0
204.0,1041.0
204.0,1035.0
204.0,1029.0
204.0,1023.0
204.0,957.0
204.0,951.0
204.0,921.0
204.0,909.0
204.0,903.0
204.0,897.0
204.0,849.0
204.0,843.0
204.0,777.0
204.0,771.0
204.0,693.0
204.0,687.0
204.0,681.0
204.0,675.0
204.0,531.0
204.0,525.0
204.0,519.0
207.0,1056.0
207.0,1050.0
207.0,1044.0
207.0,1038.0
207.0,1032.0
207.0,1026.0
207.0,1020.0
210.0,1551.0
210.0,1545.0
210.0,1209.0
210.0,1203.0
210.0,1197.0
210.0,1191.0
210.0,1185.0
210.0,1125.0
210.0,1119.0
210.0,1113.0
210.0,1107.0
210.0,1101.0
210.0,1095.0
210.0,1053.0
210.0,1047.0
210.0,1041.0
210.0,1035.0
210.0,1029.0
210.0,1023.0
210.0,963.0
210.0,957.0
210.0,951.0
210.0,849.0
210.0,843.0
210.0,783.0
210.0,777.0
210.0,771.0
210.0,693.0
210.0,687.0
210.0,681.0
210.0,675.0
210.0,525.0
210.0,519.0
213.0,1602.0
213.0,1596.0
213.0,1590.0
213.0,1050.0
213.0,1044.0
213.0,1038.0
213.0,1032.0
213.0,780.0
213.0,774.0
216.0,1551.0
216.0,1545.0
216.0,1209.0
216.0,1203.0
216.0,1197.0
216.0,1191.0
216.0,1185.0
216.0,1125.0
216.0,1119.0
216.0,1113.0
216.0,1107.0
216.0,1101.0
216.0,1095.0
216.0,1041.0
216.0,1035.0
216.0,1029.0
216.0,1023.0
216.0,963.0
216.0,957.0
216.0,951.0
216.0,849.0
216.0,843.0
216.0,783.0
216.0,777.0
216.0,771.0
216.0,693.0
216.0,687.0
216.0,681.0
216.0,675.0
216.0,669.0
216.0,663.0
219.0,1602.0
219.0,1596.0
219.0,1590.0
219.0,1044.0
219.0,792.0
219.0,786.0
219.0,780.0
219.0,774.0
219.0,768.0
222.0,1557.0
222.0,1551.0
222.0,1545.0
222.0,1209.0
222.0,1197.0
222.0,1191.0
222.0,1185.0
222.0,1125.0
222.0,1119.0
222.0,1113.0
222.0,1107.0
222.0,1101.0
222.0,1095.0
222.0,1053.0
222.0,1047.0
222.0,1041.0
222.0,1035.0
222.0,1029.0
222.0,1023.0
222.0,963.0
222.0,957.0
222.0,951.0
222.0,885.0
222.0,879.0
222.0,795.0
222.0,789.0
222.0,777.0
222.0,771.0
222.0,765.0
222.0,759.0
222.0,687.0
222.0,681.0
222.0,675.0
222.0,669.0
222.0,663.0
225.0,1620.0
225.0,1614.0
225.0,1608.0
225.0,1602.0
225.0,798.0
225.0,792.0
225.0,786.0
225.0,780.0
225.0,774.0
225.0,768.0
225.0,762.0
225.0,756.0
228.0,1533.0
228.0,1197.0
228.0,1191.0
228.0,1185.0
228.0,1125.0
228.0,1119.0
228.0,1113.0
228.0,1101.0
228.0,1053.0
228.0,1047.0
228.0,1041.0
228.0,1035.0
228.0,1029.0
228.0,1023.0
228.0,963.0
228.0,957.0
228.0,951.0
228.0,885.0
228.0,879.0
228.0,801.0
228.0,795.0
228.0,789.0
228.0,783.0
228.0,777.0
228.0,771.0
228.0,765.0
228.0,759.0
228.0,753.0
228.0,675.0
228.0,669.0
228.0,663.0
231.0,1632.0
231.0,1626.0
231.0,1620.0
231.0,1614.0
231.0,1608.0
231.0,798.0
231.0,792.0
231.0,786.0
231.0,780.0
231.0,774.0
231.0,768.0
231.0,762.0
231.0,756.0
231.0,750.0
231.0,732.0
231.0,192.0
234.0,1533.0
234.0,1197.0
234.0,1191.0
234.0,1185.0
234.0,1125.0
234.0,1119.0
234.0,1113.0
234.0,1101.0
234.0,1053.0
234.0,1047.0
234.0,1041.0
234.0,1035.0
234.0,1029.0
234.0,1023.0
234.0,963.0
234.0,957.0
234.0,951.0
234.0,945.0
234.0,939.0
234.0,885.0
234.0,879.0
234.0,801.0
234.0,795.0
234.0,789.0
234.0,783.0
234.0,777.0
234.0,765.0
234.0,759.0
234.0,753.0
234.0,747.0
234.0,675.0
234.0,669.0
234.0,663.0
237.0,1632.0
237.0,1626.0
237.0,1620.0
237.0,1614.0
237.0,1608.0
237.0,798.0
237.0,792.0
237.0,786.0
237.0,780.0
237.0,774.0
237.0,768.0
237.0,762.0
237.0,756.0
237.0,750.0
237.0,732.0
237.0,192.0
240.0,1533.0
240.0,1527.0
240.0,1197.0
240.0,1191.0
240.0,1185.0
240.0,1101.0
240.0,1053.0
240.0,1047.0
240.0,1041.0
240.0,1035.0
240.0,1029.0
240.0,1023.0
240.0,963.0
240.0,957.0
240.0,951.0
240.0,945.0
240.0,939.0
240.0,891.0
240.0,885.0
240.0,879.0
240.0,801.0
240.0,795.0
240.0,789.0
240.0,783.0
240.0,777.0
240.0,771.0
240.0,765.0
240.0,759.0
240.0,753.0
240.0,747.0
240.0,675.0
240.0,669.0
240.0,663.0
240.0,657.0
240.0,651.0
240.0,645.0
243.0,798.0
243.0,792.0
243.0,786.0
243.0,780.0
243.0,774.0
243.0,768.0
243.0,762.0
243.0,756.0
246.0,1197.0
246.0,1191.0
246.0,1185.0
246.0,1101.0
246.0,1053.0
246.0,1047.0
246.0,1041.0
246.0,1035.0
246.0,1029.0
246.0,1023.0
246.0,963.0
246.0,957.0
246.0,951.0
246.0,885.0
246.0,879.0
246.0,801.0
246.0,795.0
246.0,789.0
246.0,783.0
246.0,777.0
246.0,771.0
246.0,765.0
246.0,759.0
246.0,753.0
246.0,747.0
246.0,669.0
246.0,663.0
246.0,657.0
246.0,651.0
246.0,645.0
249.0,798.0
249.0,792.0
249.0,786.0
249.0,780.0
249.0,774.0
249.0,768.0
249.0,762.0
249.0,756.0
249.0,228.0
252.0,1581.0
252.0,1197.0
252.0,1191.0
252.0,1185.0
252.0,1101.0
252.0,1095.0
252.0,1053.0
252.0,1047.0
252.0,1041.0
252.0,1029.0
252.0,963.0
252.0,957.0
252.0,951.0
252.0,801.0
252.0,795.0
252.0,789.0
252.0,783.0
252.0,777.0
252.0,771.0
252.0,765.0
252.0,759.0
252.0,753.0
252.0,747.0
252.0,651.0
255.0,798.0
255.0,792.0
255.0,786.0
255.0,774.0
255.0,768.0
255.0,756.0
255.0,228.0
258.0,1593.0
258.0,1587.0
258.0,1581.0
258.0,1197.0
258.0,1191.0
258.0,1185.0
258.0,1143.0
258.0,1137.0
258.0,1131.0
258.0,1107.0
258.0,1101.0
258.0,1095.0
258.0,1065.0
258.0,1053.0
258.0,1047.0
258.0,975.0
258.0,963.0
258.0,957.0
258.0,951.0
258.0,801.0
258.0,795.0
258.0,789.0
258.0,783.0
258.0,777.0
258.0,771.0
258.0,765.0
258.0,759.0
258.0,753.0
258.0,747.0
261.0,798.0
261.0,792.0
261.0,786.0
261.0,780.0
261.0,774.0
261.0,762.0
261.0,756.0
264.0,1629.0
264.0,1623.0
264.0,1593.0
264.0,1587.0
264.0,1581.0
264.0,1197.0
264.0,1191.0
264.0,1185.0
264.0,1143.0
264.0,1137.0
264.0,1131.0
264.0,1125.0
264.0,1119.0
264.0,1113.0
264.0,1107.0
264.0,1101.0
264.0,1095.0
264.0,1059.0
264.0,963.0
264.0,957.0
264.0,951.0
264.0,903.0
264.0,897.0
264.0,801.0
264.0,795.0
264.0,789.0
264.0,783.0
264.0,777.0
264.0,765.0
264.0,759.0
264.0,753.0
264.0,747.0
264.0,267.0
267.0,1722.0
267.0,1716.0
267.0,798.0
267.0,792.0
267.0,786.0
267.0,780.0
267.0,774.0
267.0,768.0
267.0,762.0
267.0,756.0
270.0,1629.0
270.0,1623.0
270.0,1617.0
270.0,1587.0
270.0,1581.0
270.0,1197.0
270.0,1191.0
270.0,1185.0
270.0,1179.0
270.0,1143.0
270.0,1137.0
270.0,1131.0
270.0,1125.0
270.0,1119.0
270.0,1113.0
270.0,1053.0
270.0,1041.0
270.0,909.0
270.0,903.0
270.0,897.0
270.0,891.0
270.0,885.0
270.0,879.0
270.0,801.0
270.0,795.0
270.0,789.0
270.0,783.0
270.0,771.0
270.0,765.0
270.0,759.0
270.0,753.0
270.0,747.0
270.0,279.0
270.0,273.0
270.0,267.0
273.0,1722.0
273.0,1716.0
273.0,804.0
273.0,798.0
273.0,792.0
273.0,786.0
273.0,780.0
273.0,774.0
273.0,768.0
273.0,762.0
273.0,756.0
276.0,1629.0
276.0,1623.0
276.0,1617.0
276.0,1587.0
276.0,1581.0
276.0,1197.0
276.0,1191.0
276.0,1185.0
276.0,1179.0
276.0,1143.0
276.0,1137.0
276.0,1131.0
276.0,1125.0
276.0,1119.0
276.0,1113.0
276.0,1053.0
276.0,1047.0
276.0,1041.0
276.0,909.0
276.0,903.0
276.0,897.0
276.0,891.0
276.0,885.0
276.0,879.0
276.0,807.0
276.0,801.0
276.0,795.0
276.0,789.0
276.0,783.0
276.0,765.0
276.0,759.0
276.0,753.0
276.0,747.0
276.0,279.0
276.0,273.0
276.0,267.0
276.0,93.0
279.0,816.0
279.0,810.0
279.0,804.0
279.0,798.0
279.0,792.0
279.0,774.0
279.0,768.0
279.0,762.0
282.0,1623.0
282.0,1617.0
282.0,1197.0
282.0,1191.0
282.0,1185.0
282.0,1179.0
282.0,1173.0
282.0,1167.0
282.0,1137.0
282.0,1125.0
282.0,1119.0
282.0,1113.0
282.0,1053.0
282.0,1047.0
282.0,1041.0
282.0,909.0
282.0,903.0
282.0,897.0
282.0,891.0
282.0,885.0
282.0,879.0
282.0,819.0
282.0,813.0
282.0,807.0
282.0,801.0
282.0,795.0
282.0,789.0
282.0,777.0
282.0,771.0
282.0,765.0
282.0,759.0
282.0,753.0
282.0,747.0
282.0,279.0
282.0,273.0
282.0,267.0
282.0,93.0
282.0,87.0
285.0,1836.0
285.0,1830.0
285.0,1824.0
285.0,1818.0
285.0,1812.0
285.0,1806.0
285.0,1758.0
285.0,1578.0
285.0,1524.0
285.0,816.0
285.0,810.0
285.0,804.0
285.0,798.0
285.0,792.0
285.0,786.0
285.0,780.0
285.0,768.0
285.0,756.0
285.0,222.0
285.0,216.0
285.0,210.0
288.0,1197.0
288.0,1191.0
288.0,1185.0
288.0,1179.0
288.0,1173.0
288.0,1167.0
288.0,1125.0
288.0,1119.0
288.0,1113.0
288.0,1107.0
288.0,1101.0
288.0,1053.0
288.0,1047.0
288.0,1041.0
288.0,909.0
288.0,903.0
288.0,897.0
288.0,891.0
288.0,885.0
288.0,879.0
288.0,819.0
288.0,813.0
288.0,801.0
288.0,795.0
288.0,789.0
288.0,777.0
288.0,771.0
288.0,765.0
288.0,759.0
288.0,753.0
288.0,747.0
288.0,273.0
288.0,267.0
288.0,261.0
288.0,249.0
288.0,93.0
288.0,87.0
291.0,1836.0
291.0,1830.0
291.0,1824.0
291.0,1818.0
291.0,1812.0
291.0,1806.0
291.0,1758.0
291.0,1578.0
291.0,1524.0
291.0,822.0
291.0,816.0
291.0,810.0
291.0,804.0
291.0,798.0
291.0,792.0
291.0,786.0
291.0,780.0
291.0,774.0
291.0,768.0
291.0,762.0
291.0,222.0
291.0,216.0
291.0,210.0
294.0,1479.0
294.0,1473.0
294.0,1209.0
294.0,1203.0
294.0,1197.0
294.0,1191.0
294.0,1185.0
294.0,1179.0
294.0,1173.0
294.0,1167.0
294.0,1125.0
294.0,1119.0
294.0,1113.0
294.0,1107.0
294.0,1101.0
294.0,1095.0
294.0,1065.0
294.0,1059.0
294.0,1053.0
